epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
117,759.173,0.5681,0.04158,0.0406,0.35198,0.95094,0.99962,1,0.995,0.76017,0.98713,0.9875,0.98677,0.98677,0.98973,0.07733,0.00306,0.34074,1.29542,0.0004688,0.0004688,0.0004688
118,765.676,0.57313,0.04224,0.04163,0.35861,0.95062,0.99964,1,0.995,0.74602,0.98714,0.9875,0.98741,0.98741,1.02434,0.07675,0.00426,0.34793,1.32613,0.0004556,0.0004556,0.0004556
119,772.342,0.55738,0.03718,0.04579,0.34825,0.94861,0.99961,1,0.995,0.76913,0.98712,0.9875,0.98599,0.98599,0.99153,0.07771,0.00159,0.33461,1.30709,0.0004424,0.0004424,0.0004424
120,778.778,0.56538,0.04391,0.03903,0.34575,0.94506,0.99963,1,0.995,0.76469,0.98714,0.9875,0.99034,0.99034,0.95722,0.07734,0.00159,0.33642,1.27064,0.0004292,0.0004292,0.0004292
121,785.554,0.55063,0.03945,0.04172,0.34296,0.93816,0.99961,1,0.995,0.77476,0.98711,0.9875,0.98815,0.98815,0.96628,0.07667,0.00177,0.33108,1.25752,0.000416,0.000416,0.000416
122,792.244,0.54788,0.03668,0.03499,0.33459,0.93721,0.99963,1,0.995,0.76098,0.98713,0.9875,0.98873,0.98873,0.98739,0.07576,0.00152,0.34022,1.28152,0.0004028,0.0004028,0.0004028
123,798.881,0.54342,0.03667,0.03585,0.33645,0.93531,0.99964,1,0.995,0.75471,0.98715,0.9875,0.98693,0.98693,1.01949,0.07635,0.00231,0.34454,1.32411,0.0003896,0.0003896,0.0003896
124,805.541,0.55259,0.0385,0.03545,0.34401,0.94234,0.99964,1,0.995,0.77082,0.98714,0.9875,0.98555,0.98555,0.98815,0.07606,0.00177,0.33518,1.29843,0.0003764,0.0003764,0.0003764
125,812.426,0.55198,0.03359,0.03574,0.34273,0.94218,0.99964,1,0.995,0.76579,0.98714,0.9875,0.9884,0.9884,0.98895,0.07504,0.00144,0.33983,1.29493,0.0003632,0.0003632,0.0003632
126,818.907,0.52448,0.04011,0.03759,0.32901,0.92967,0.99963,1,0.995,0.76139,0.98714,0.9875,0.98767,0.98767,0.99219,0.07692,0.00266,0.34142,1.28696,0.00035,0.00035,0.00035
127,825.81,0.53477,0.03883,0.03836,0.3257,0.93377,0.99964,1,0.995,0.76637,0.98715,0.9875,0.98802,0.98802,0.99001,0.07501,0.00178,0.34478,1.30164,0.0003368,0.0003368,0.0003368
128,832.289,0.52646,0.04012,0.03541,0.33093,0.92671,0.99964,1,0.995,0.76101,0.98714,0.9875,0.98887,0.98887,0.97934,0.07477,0.00212,0.33813,1.28876,0.0003236,0.0003236,0.0003236
129,838.94,0.51884,0.036,0.03397,0.32618,0.92931,0.9996,1,0.995,0.78178,0.98711,0.9875,0.98716,0.98716,0.97515,0.07601,0.00287,0.33639,1.29077,0.0003104,0.0003104,0.0003104
130,845.46,0.52237,0.02988,0.03393,0.32763,0.92974,0.99964,1,0.995,0.75643,0.98714,0.9875,0.98899,0.98899,1.01963,0.07448,0.00138,0.35011,1.32956,0.0002972,0.0002972,0.0002972
131,851.917,0.52069,0.03557,0.03431,0.32611,0.92817,0.99962,1,0.995,0.7764,0.98713,0.9875,0.98728,0.98728,0.96518,0.07636,0.00125,0.33386,1.27954,0.000284,0.000284,0.000284
132,858.592,0.5223,0.03548,0.03471,0.32623,0.94093,0.99964,1,0.995,0.74961,0.98715,0.9875,0.98687,0.98687,1.00883,0.07666,0.00265,0.34177,1.31895,0.0002708,0.0002708,0.0002708
133,865.062,0.51584,0.03419,0.03312,0.32427,0.93273,0.99964,1,0.995,0.77443,0.98715,0.9875,0.98707,0.98707,0.9694,0.07736,0.00225,0.33412,1.28027,0.0002576,0.0002576,0.0002576
134,871.571,0.52571,0.03843,0.03363,0.32616,0.93657,0.99964,1,0.995,0.76847,0.98714,0.9875,0.98529,0.98529,0.98242,0.0787,0.00278,0.33188,1.28339,0.0002444,0.0002444,0.0002444
135,878.055,0.50179,0.0298,0.0367,0.31129,0.92771,0.99963,1,0.995,0.7683,0.98713,0.9875,0.98581,0.98581,0.98754,0.07579,0.00193,0.33733,1.29878,0.0002312,0.0002312,0.0002312
136,884.581,0.50783,0.03255,0.03839,0.31712,0.93109,0.99964,1,0.995,0.75831,0.98714,0.9875,0.987,0.987,0.98357,0.07697,0.00187,0.33349,1.2805,0.000218,0.000218,0.000218
137,891.094,0.49526,0.03335,0.02916,0.31208,0.92274,0.99964,1,0.995,0.7678,0.98715,0.9875,0.98542,0.98542,1.00033,0.07506,0.00213,0.33679,1.31718,0.0002048,0.0002048,0.0002048
138,897.81,0.50277,0.03235,0.03517,0.32123,0.93063,0.99964,1,0.995,0.77548,0.98714,0.9875,0.98501,0.98501,0.97257,0.07318,0.00169,0.32643,1.28752,0.0001916,0.0001916,0.0001916
139,904.503,0.49693,0.03255,0.03408,0.31346,0.92462,1,1,0.995,0.76445,0.9875,0.9875,0.98615,0.98615,0.9857,0.07303,0.00138,0.32888,1.29425,0.0001784,0.0001784,0.0001784
140,911.07,0.49305,0.02945,0.02631,0.31231,0.92626,0.99964,1,0.995,0.76258,0.98715,0.9875,0.98646,0.98646,0.9911,0.07235,0.00162,0.33069,1.3169,0.0001652,0.0001652,0.0001652
141,918.677,0.37308,0.01939,0.00911,0.22456,0.8554,0.99963,1,0.995,0.77067,0.98714,0.9875,0.98565,0.98565,0.96764,0.07526,0.00153,0.3275,1.30443,0.000152,0.000152,0.000152
142,924.89,0.35967,0.01874,0.00651,0.21596,0.85385,0.99964,1,0.995,0.76374,0.98714,0.9875,0.98535,0.98535,0.97361,0.07405,0.00124,0.33515,1.30551,0.0001388,0.0001388,0.0001388
143,931.03,0.34868,0.01809,0.00458,0.2114,0.84814,0.99964,1,0.995,0.76121,0.98714,0.9875,0.9841,0.9841,0.98413,0.07434,0.00123,0.34027,1.31529,0.0001256,0.0001256,0.0001256
144,937.284,0.35143,0.01753,0.00436,0.21189,0.84833,0.99964,1,0.995,0.75984,0.98715,0.9875,0.98527,0.98527,0.97149,0.07297,0.00095,0.33919,1.30304,0.0001124,0.0001124,0.0001124
145,943.589,0.33816,0.01763,0.00992,0.20516,0.8435,0.99964,1,0.995,0.75987,0.98715,0.9875,0.98593,0.98593,0.98954,0.07492,0.00127,0.33926,1.32412,9.92e-05,9.92e-05,9.92e-05
146,949.654,0.33843,0.01706,0.0056,0.20563,0.84471,0.99964,1,0.995,0.77035,0.98715,0.9875,0.98595,0.98595,0.97705,0.07823,0.00195,0.33316,1.31463,8.6e-05,8.6e-05,8.6e-05
147,955.877,0.32846,0.01712,0.00669,0.20193,0.84721,0.99964,1,0.995,0.75884,0.98715,0.9875,0.98593,0.98593,1.01591,0.07739,0.00176,0.34419,1.34991,7.28e-05,7.28e-05,7.28e-05
148,961.967,0.32773,0.01625,0.00602,0.20289,0.83825,0.99965,1,0.995,0.7647,0.98715,0.9875,0.98573,0.98573,0.99448,0.07552,0.00152,0.34032,1.32845,5.96e-05,5.96e-05,5.96e-05
149,968.152,0.31622,0.0166,0.00583,0.20005,0.83597,0.99964,1,0.995,0.76393,0.98715,0.9875,0.98598,0.98598,0.98612,0.07328,0.00135,0.334,1.31848,4.64e-05,4.64e-05,4.64e-05
150,974.287,0.32413,0.01679,0.00621,0.20085,0.8366,0.99965,1,0.995,0.76283,0.98715,0.9875,0.98582,0.98582,0.99593,0.07351,0.00127,0.33978,1.33134,3.32e-05,3.32e-05,3.32e-05
